Unnamed: 0,ID,Price,Levy,MakeModel,Prod_year,Category,Leather_interior,Fuel_type,Engine_volume,Turbo,Mileage,Cylinders,Gear_box_type,Drive_wheels,Doors,Wheel,Color,Airbags
17252,45660692,188,831,0.04842533481019032,2011,Sedan,Yes,Hybrid,2.4,,108826,4,Automatic,Front,4-5,Left wheel,Black,0
17253,45759916,14740,0,0.025908501997113417,2009,Sedan,Yes,Petrol,2.0,,240000,4,Tiptronic,Front-Rear,4-5,Left wheel,Silver,0
17254,45730771,11604,583,0.053920484677608835,2011,Sedan,Yes,Petrol,1.6,,51211,4,Automatic,Front,4-5,Left wheel,Black,4
17255,45813148,392,761,0.03832947336622697,2010,Hatchback,Yes,Hybrid,1.8,,0,4,Automatic,Front,4-5,Left wheel,Silver,12
17256,45811241,10976,0,0.054045749001443294,2000,Jeep,Yes,CNG,3.2,,250000,4,Tiptronic,Front-Rear,4-5,Left wheel,Green,8
17257,45719988,16621,584,0.04761695700332293,2014,Sedan,Yes,Petrol,1.8,Turbo,120000,4,Manual,Front,4-5,Left wheel,White,10
17258,45568133,67426,765,0.2262007854193938,2015,Sedan,Yes,Petrol,2.0,Turbo,75000,4,Automatic,Rear,4-5,Left wheel,Black,12
17259,45794572,7500,0,0.0371058973584399,2003,Hatchback,No,Petrol,1.3,,230000,4,Variator,Front,4-5,Right-hand drive,Silver,0
17260,45772945,706,1296,0.07721948108616118,2008,Jeep,Yes,Petrol,2.4,,378774,4,Automatic,Front,4-5,Left wheel,Silver,12
17261,45802173,31317,777,0.10062276373644816,2014,Minivan,Yes,Diesel,2.5,,139328,4,Automatic,Front,4-5,Left wheel,Silver,4
17262,45622348,20385,501,0.07188490585036753,2014,Sedan,Yes,Petrol,1.5,Turbo,67486,4,Automatic,Front,4-5,Left wheel,Black,6
17263,45741520,16621,0,0.05567415164635988,2009,Sedan,Yes,Petrol,2.4,,0,4,Variator,Front,4-5,Left wheel,Blue,8
17264,45768936,627,1172,0.03382885241499681,2011,Sedan,Yes,Diesel,3.5,,230696,6,Automatic,Front-Rear,4-5,Left wheel,Black,12
17265,45775030,11604,1268,0.056752055852045784,2012,Hatchback,No,Hybrid,1.5,,92000,4,Automatic,Front,4-5,Right-hand drive,Sky blue,6
17266,45127176,16621,749,0.05250078877588695,2014,Sedan,No,Petrol,2.4,,33600,4,Tiptronic,Front,4-5,Left wheel,Carnelian red,12
17267,45427273,8467,0,0.02356929480079213,2013,Hatchback,No,Petrol,0.7,,126400,3,Automatic,Rear,4-5,Right-hand drive,Red,2
17268,45801528,20526,629,0.053920484677608835,2015,Sedan,Yes,Petrol,1.6,,75000,4,Automatic,Front,4-5,Left wheel,White,4
17269,45729830,19121,1099,0.10878343906286711,2010,Jeep,Yes,Diesel,2.7,,168044,4,Automatic,Front,4-5,Left wheel,Black,4
17270,45665255,23207,891,0.053920484677608835,2016,Sedan,No,Petrol,2.0,,92000,4,Tiptronic,Front,4-5,Left wheel,Black,8
17271,45781946,6272,1924,0.020937804182190448,1998,Minivan,Yes,Diesel,2.3,Turbo,300000,4,Manual,Front,4-5,Left wheel,White,4
17272,45754831,12231,1671,0.09142352230389689,2019,Sedan,Yes,Petrol,3.2,,33418,6,Automatic,Front,4-5,Left wheel,Pink,12
17273,45788524,16308,0,0.03382885241499681,2006,Sedan,Yes,Petrol,3.5,,133000,6,Tiptronic,Rear,4-5,Left wheel,Black,15
17274,45804408,42883,770,0.10083888832947337,2016,Jeep,Yes,Diesel,1.7,,98841,4,Automatic,Front,4-5,Left wheel,Black,4
17275,45732912,9252,765,0.04842533481019032,2015,Sedan,Yes,LPG,2.0,,510248,4,Automatic,Front,4-5,Left wheel,Orange,4
17276,45668370,7840,0,0.054045749001443294,2000,Jeep,Yes,CNG,3.2,,11111,6,Tiptronic,Front-Rear,4-5,Left wheel,Golden,8
17277,45774067,2587,1079,0.02749374014030141,2018,Sedan,Yes,Petrol,2.0,,76403,4,Automatic,Front,4-5,Left wheel,White,12
17278,45800245,90947,0,0.3051488604705803,2019,Pickup,Yes,Diesel,3.2,Turbo,11000,5,Automatic,Front-Rear,4-5,Left wheel,Grey,8
17279,45787295,18189,0,0.06743443090658881,2011,Coupe,No,Petrol,2.0,Turbo,111000,4,Tiptronic,Front,2-3,Left wheel,Sky blue,6
17280,45744796,5811,790,0.023903131608095863,2009,Sedan,Yes,Petrol,1.6,,45258,4,Automatic,Front,4-5,Left wheel,Silver,4
17281,45780987,5000,0,0.011822273688450307,1977,Sedan,No,Petrol,1.6,,37500,4,Manual,Rear,4-5,Left wheel,Sky blue,0
17282,45791842,7213,0,0.03278119021246602,1999,Sedan,No,Petrol,2.0,,180000,6,Automatic,Rear,4-5,Right-hand drive,Silver,0
17283,45809269,15834,308,0.056752055852045784,2015,Hatchback,Yes,Hybrid,1.5,,126000,4,Automatic,Front,4-5,Left wheel,Silver,4
17284,45814634,11000,0,0.041484576914040214,2002,Sedan,Yes,Petrol,3.2,,187000,6,Tiptronic,Rear,4-5,Left wheel,Black,0
17285,45815365,7213,0,0.024096264223139662,2003,Hatchback,No,CNG,1.4,,185000,4,Manual,Front,4-5,Left wheel,Blue,4
17286,45801893,34074,880,0.053920484677608835,2018,Sedan,Yes,Petrol,1.6,,58515,4,Automatic,Front,4-5,Left wheel,White,4
17287,45760175,61154,1646,0.07217420199375693,2015,Jeep,Yes,Petrol,4.6,,273493,8,Automatic,Front-Rear,4-5,Left wheel,Silver,0
17288,45804303,45674,749,0.08501043869365286,2014,Jeep,Yes,Petrol,2.4,,32769,4,Automatic,Front,4-5,Left wheel,Black,4
17289,45770184,1882,1053,0.03382885241499681,2014,Sedan,Yes,Petrol,3.5,,146395,6,Automatic,Rear,4-5,Left wheel,Grey,12
17290,45802969,21953,836,0.13339287752156545,2010,Jeep,Yes,Diesel,2.0,,188044,4,Automatic,Front,4-5,Left wheel,Silver,4
17291,45772511,627,1750,0.03523824388279126,2008,Sedan,Yes,Hybrid,3.3,,277405,6,Automatic,Front-Rear,4-5,Left wheel,Grey,12
17292,45550781,54882,0,0.10903732420367201,2013,Jeep,Yes,Petrol,3.0,Turbo,101000,6,Tiptronic,Front-Rear,4-5,Left wheel,Black,12
17293,45769751,1646,1399,0.03382885241499681,2010,Sedan,Yes,Petrol,3.5,,205968,6,Automatic,Front-Rear,4-5,Left wheel,White,12
17294,45804374,24596,1185,0.06373852918470782,2009,Sedan,Yes,Petrol,2.5,,115450,4,Automatic,Front,4-5,Left wheel,Black,4
17295,45815436,18817,1714,0.10830732051152955,2017,Sedan,Yes,Petrol,3.5,,62811,6,Automatic,Front-Rear,4-5,Left wheel,White,12
17296,45748995,16308,0,0.05886698217702145,2004,Jeep,Yes,CNG,3.0,,16000,6,Tiptronic,Front-Rear,4-5,Left wheel,Silver,8
17297,45800847,23800,0,0.10663991541637297,2013,Jeep,Yes,Petrol,2.0,Turbo,65000,4,Tiptronic,Rear,4-5,Left wheel,Black,12
17298,45808940,62948,1273,0.2047917967307757,2015,Jeep,Yes,Petrol,3.5,,108748,4,Automatic,Front,4-5,Left wheel,Black,4
17299,45782206,13485,0,0.038832947336622695,2006,Sedan,Yes,Petrol,3.0,,280000,6,Tiptronic,Rear,4-5,Left wheel,Black,12
17300,44929665,50,0,0.056752055852045784,2014,Sedan,Yes,Hybrid,1.5,,10000,4,Automatic,Front,4-5,Right-hand drive,Silver,4
17301,45788568,17249,0,0.03382885241499681,2006,Sedan,No,Petrol,3.5,,219014,4,Automatic,Rear,4-5,Left wheel,Black,4
17302,45766984,14113,0,0.021415600980095997,2010,Sedan,No,Hybrid,1.3,,240000,4,Automatic,Front,5,Left wheel,White,8
17303,45767455,627,1750,0.03523824388279126,2008,Sedan,Yes,Hybrid,3.3,,277405,6,Automatic,Front-Rear,4-5,Left wheel,Grey,12
17304,45776483,59586,609,0.04214745074346323,2018,Sedan,Yes,Hybrid,2.5,,18200,4,Variator,Front,4-5,Left wheel,Black,8
17305,45812895,40769,900,0.045719799953009094,2015,Jeep,No,Petrol,2.4,,39700,4,Variator,Front-Rear,4-5,Left wheel,White,8
17306,45794808,6899,0,0.02830641425838284,2001,Jeep,No,CNG,2.7,,170000,6,Automatic,Front-Rear,4-5,Left wheel,Golden,8
17307,45659820,314,1646,0.08998298257980063,2015,Jeep,Yes,Petrol,4.6,,102907,8,Automatic,Front-Rear,4-5,Left wheel,Black,0
17308,45477981,18817,1017,0.053920484677608835,2017,Sedan,No,Petrol,2.0,,38400,4,Automatic,Front,4-5,Left wheel,Red,8
17309,45609191,5800,0,0.03245460343033599,2002,Universal,No,Petrol,2.3,,177000,2,Automatic,Front,4-5,Right-hand drive,Black,6
17310,44873924,52373,579,0.07789447185580504,2017,Jeep,No,Hybrid,2.5,,35000,6,Automatic,Front-Rear,4-5,Left wheel,Sky blue,6
17311,45648188,470,753,0.04842533481019032,2012,Sedan,Yes,Hybrid,2.4,,202864,4,Automatic,Front,4-5,Left wheel,Blue,0
17312,45776372,17249,779,0.04761695700332293,2013,Sedan,Yes,Petrol,2.5,,86847,5,Automatic,Front,4-5,Left wheel,Black,12
17313,45113029,8781,0,0.030756956332024302,2003,Goods wagon,No,Diesel,1.9,,200000,4,Manual,Front,2-3,Left wheel,White,0
17314,45809059,5968,790,0.023903131608095863,2009,Sedan,Yes,Petrol,1.6,,53613,4,Automatic,Front,4-5,Left wheel,Silver,4
17315,45802600,26927,640,0.13339287752156545,2013,Jeep,Yes,Diesel,2.0,,149038,4,Automatic,Front,4-5,Left wheel,White,4
17316,45805568,19444,781,0.04761695700332293,2012,Sedan,Yes,Petrol,2.5,,121600,6,Tiptronic,Front,4-5,Left wheel,Silver,10
17317,45768382,46728,1811,0.08998298257980063,2010,Jeep,Yes,Petrol,4.6,,260771,8,Automatic,Front-Rear,4-5,Left wheel,Black,0
17318,45808619,1960,765,0.06689312925855068,2015,Sedan,Yes,Petrol,2.0,,116691,4,Automatic,Front-Rear,4-5,Left wheel,Black,12
17319,40771720,80,0,0.06323700198033096,2012,Minivan,No,Petrol,3.3,,150000,4,Automatic,Front,4-5,Left wheel,Brown,4
17320,45761228,50,0,0.03832947336622697,2011,Sedan,No,Hybrid,1.8,,180000,4,Tiptronic,Front,4-5,Left wheel,Grey,8
17321,45811802,30263,769,0.0545332460645118,2011,Sedan,Yes,Diesel,2.2,,252785,4,Tiptronic,Rear,4-5,Left wheel,White,8
17322,44058112,6500,1064,0.023631389923807606,2015,Hatchback,No,Petrol,1.0,,65000,3,Tiptronic,Front,4-5,Right-hand drive,White,2
17323,45642393,2901,530,0.03697257745107911,2013,Jeep,Yes,Petrol,1.6,,166013,4,Automatic,Front,4-5,Left wheel,White,0
17324,45730323,22947,707,0.10878343906286711,2011,Jeep,Yes,Diesel,2.0,,130559,4,Automatic,Front,4-5,Left wheel,White,4
17325,45809802,8154,1714,0.04547447386970093,2017,Sedan,Yes,Petrol,3.5,,39704,6,Automatic,Front,4-5,Left wheel,Blue,12
17326,45770789,9095,0,0.021792233074883365,2003,Hatchback,No,LPG,2.0,,120000,4,Automatic,Front,4-5,Left wheel,Black,8
17327,45780967,19757,1836,0.08548205954418822,2003,Microbus,No,Diesel,2.2,,117000,4,Manual,Rear,4-5,Left wheel,Yellow,2
17328,45651260,188,1172,0.03571006612291478,2011,Jeep,Yes,Hybrid,3.5,,101816,6,Automatic,Front-Rear,4-5,Left wheel,Black,12
17329,45815216,7200,0,0.024052629812372033,2001,Sedan,No,Petrol,2.5,,100000,6,Automatic,Rear,4-5,Right-hand drive,Silver,2
17330,45770365,18817,650,0.03935380794146276,2016,Sedan,No,Petrol,1.4,Turbo,91440,4,Automatic,Front,4-5,Left wheel,Silver,12
17331,45800850,4704,0,0.022985030040613568,1999,Coupe,No,Petrol,1.6,,167000,4,Manual,Front,2-3,Left wheel,Black,2
17332,45779213,6115,1681,0.032068673849561975,2000,Universal,No,CNG,2.0,,233500,4,Automatic,Front-Rear,4-5,Left wheel,White,6
17333,45768897,18817,639,0.019542040076528044,2014,Sedan,Yes,Petrol,2.0,,279722,4,Automatic,Front-Rear,4-5,Left wheel,Black,0
17334,45749358,10506,0,0.0371058973584399,2011,Hatchback,No,Petrol,1.3,,10900,4,Variator,Front,4-5,Right-hand drive,Silver,4
17335,45810157,10092,966,0.037929614338938676,2009,Sedan,Yes,Diesel,2.0,,186836,4,Automatic,Front,4-5,Left wheel,Grey,4
17336,45638949,2901,530,0.03697257745107911,2013,Jeep,Yes,Petrol,1.6,,166013,4,Automatic,Front,4-5,Left wheel,White,0
17337,45786188,10976,0,0.03832947336622697,2008,Hatchback,No,Petrol,1.5,,243450,4,Automatic,Front,4-5,Left wheel,Grey,4
17338,45787428,11000,0,0.05886698217702145,2001,Jeep,Yes,Petrol,3.0,,11111,6,Automatic,Front-Rear,4-5,Left wheel,Black,6
17339,45571485,8467,0,0.0545332460645118,1998,Sedan,No,Diesel,2.2,,0,4,Manual,Rear,4-5,Left wheel,Silver,6
17340,45801748,17942,530,0.053920484677608835,2013,Sedan,Yes,Petrol,1.6,,196448,4,Automatic,Front,4-5,Left wheel,Black,4
17341,45768678,29166,0,0.07847272849327024,2013,Sedan,Yes,Petrol,1.8,Turbo,57980,4,Tiptronic,Rear,4-5,Left wheel,Grey,8
17342,45621686,3607,1104,0.05886698217702145,2015,Jeep,Yes,Diesel,3.0,,201056,6,Automatic,Front-Rear,4-5,Left wheel,Black,0
17343,45802671,28222,696,0.13339287752156545,2013,Jeep,Yes,Diesel,2.2,,140451,4,Automatic,Front,4-5,Left wheel,Grey,4
17344,43743643,22000,2188,0.03832947336622697,2016,Hatchback,No,Hybrid,1.8,,49000,4,Automatic,Front,4-5,Right-hand drive,White,8
17345,45771487,706,1646,0.08998298257980063,2015,Jeep,Yes,Petrol,4.6,,102907,8,Automatic,Front-Rear,4-5,Left wheel,Black,0
17346,45814982,470,1024,0.04214745074346323,2010,Sedan,Yes,Petrol,2.5,,369814,4,Automatic,Front,4-5,Left wheel,Blue,12
17347,45770352,4000,0,0.06689312925855068,1996,Sedan,Yes,CNG,2.0,,1000,6,Tiptronic,Rear,4-5,Left wheel,Silver,2
17348,45808882,66485,1493,0.2047917967307757,2016,Jeep,Yes,Petrol,3.5,,44079,4,Automatic,Front,4-5,Left wheel,White,4
17349,45618133,941,1053,0.03382885241499681,2014,Sedan,Yes,Diesel,3.5,,184467,6,Automatic,Rear,4-5,Left wheel,White,12
17350,45805504,12544,707,0.017990971033464236,2011,Sedan,No,Petrol,2.0,,74500,4,Automatic,Front,4-5,Left wheel,Grey,8
17351,45802239,27924,777,0.10062276373644816,2014,Minivan,Yes,Diesel,2.5,,174485,4,Automatic,Front,4-5,Left wheel,Silver,4
17352,45732694,12544,765,0.04842533481019032,2015,Sedan,Yes,LPG,2.0,,432994,4,Automatic,Front,4-5,Left wheel,Orange,4
17353,45762599,42337,0,0.07354133521296949,2012,Minivan,No,Diesel,2.2,Turbo,205000,4,Tiptronic,Rear,2-3,Left wheel,Black,8
17354,45283924,23521,777,0.04214745074346323,2014,Sedan,Yes,Petrol,2.5,,87000,4,Tiptronic,Front,4-5,Left wheel,Carnelian red,16
17355,45787580,16935,0,0.053920484677608835,2014,Sedan,Yes,Petrol,1.8,,60000,4,Tiptronic,Front,4-5,Left wheel,Black,8
17356,45810622,16455,552,0.03215654683986171,2017,Hatchback,Yes,Petrol,1.0,,98614,4,Automatic,Front,4-5,Left wheel,Silver,4
17357,45803748,18211,836,0.10083888832947337,2010,Jeep,Yes,Diesel,2.0,,225814,4,Automatic,Front,4-5,Left wheel,Grey,4
17358,45768503,19444,0,0.03697257745107911,2011,Jeep,No,Petrol,1.6,Turbo,112000,4,Tiptronic,Front-Rear,4-5,Left wheel,Black,6
17359,45803719,20237,642,0.10083888832947337,2012,Jeep,Yes,Diesel,2.0,,180200,4,Automatic,Front,4-5,Left wheel,White,4
17360,45804807,35570,765,0.10083888832947337,2015,Jeep,Yes,Diesel,2.0,,82196,4,Automatic,Front,4-5,Left wheel,White,4
17361,44551202,4391,0,0.06689312925855068,1996,Sedan,No,Petrol,2.8,,360000,6,Manual,Rear,4-5,Left wheel,Grey,0
17362,45473798,29793,900,0.04917232235760078,2015,Jeep,No,Petrol,2.4,,61157,4,Tiptronic,Front-Rear,4-5,Left wheel,Black,10
17363,45654811,22894,1273,0.04954694055650656,2015,Jeep,Yes,Diesel,3.5,,79080,6,Automatic,Front-Rear,4-5,Left wheel,Grey,12
17364,45730894,16549,707,0.06743443090658881,2011,Coupe,Yes,Petrol,2.0,,107005,4,Automatic,Front,4-5,Left wheel,Grey,4
17365,44952915,100,0,0.05250078877588695,2014,Sedan,Yes,Petrol,2.4,,78000,4,Tiptronic,Front,4-5,Left wheel,Black,8
17366,45816079,4547,1017,0.053920484677608835,2017,Sedan,Yes,Petrol,2.0,,65035,4,Automatic,Front,4-5,Left wheel,Blue,12
17367,45793718,24462,530,0.08339542845634881,2013,Jeep,No,Petrol,1.6,Turbo,95700,4,Tiptronic,Front-Rear,4-5,Left wheel,Black,10
17368,45801391,10663,0,0.05886698217702145,2005,Jeep,Yes,LPG,4.4,,216000,8,Tiptronic,Front-Rear,4-5,Left wheel,Black,8
17369,45766846,6586,900,0.04917232235760078,2015,Jeep,Yes,Petrol,2.4,,208213,4,Automatic,Front-Rear,4-5,Left wheel,Blue,12
17370,45619314,627,1604,0.03382885241499681,2014,Sedan,Yes,Diesel,5.5,,101424,8,Automatic,Front-Rear,4-5,Left wheel,Grey,12
17371,44271990,42337,0,0.08165528815493572,2006,Microbus,No,Diesel,3.0,,3000,4,Manual,Rear,2-3,Left wheel,White,6
17372,45730011,25889,730,0.053920484677608835,2016,Sedan,Yes,Petrol,1.6,,75787,4,Automatic,Front,4-5,Left wheel,White,4
17373,45775985,21953,0,0.0636536434732991,2011,Jeep,No,Petrol,2.0,,142400,4,Tiptronic,Front,4-5,Left wheel,White,16
17374,45726976,19384,707,0.07535786929815728,2011,Jeep,Yes,Diesel,2.0,,136990,4,Automatic,Front,4-5,Left wheel,White,4
17375,45814941,78,87,0.14962266304165409,2014,Sedan,Yes,Petrol,0.0,,92800,8,Automatic,Rear,4-5,Left wheel,Black,12
17376,45646412,862,394,0.04214745074346323,2014,Sedan,Yes,Hybrid,2.5,,130478,4,Automatic,Front,4-5,Left wheel,White,12
17377,45802436,30420,0,0.08392444533950928,2011,Sedan,Yes,Petrol,3.0,Turbo,118000,6,Manual,Rear,4-5,Left wheel,Black,12
17378,44352281,21953,0,0.1137616218574833,2008,Pickup,No,Diesel,2.5,,175977,1,Manual,Front-Rear,4-5,Left wheel,Silver,0
17379,45772428,16621,1172,0.03382885241499681,2011,Sedan,Yes,Diesel,3.5,,119379,6,Automatic,Front-Rear,4-5,Left wheel,Silver,12
17380,45813157,17249,753,0.05250078877588695,2012,Sedan,Yes,Hybrid,2.4,,132300,6,Tiptronic,Front,4-5,Left wheel,White,10
17381,45800575,10976,738,0.03672674789380056,2017,Sedan,No,Petrol,1.4,Turbo,41000,4,Automatic,Front,4-5,Left wheel,Black,4
17382,45786424,4391,0,0.01596338065988655,1999,Hatchback,No,CNG,1.8,,180000,4,Manual,Front,4-5,Left wheel,Silver,4
17383,43485813,28225,0,0.039028463061793035,2014,Sedan,Yes,Petrol,2.5,Turbo,90500,5,Automatic,Front,4-5,Left wheel,Black,12
17384,45793942,39201,1327,0.044248279797267816,2018,Jeep,No,Petrol,2.5,,12000,4,Automatic,Front-Rear,4-5,Left wheel,White,8
17385,45798646,6000,0,0.02020394052294163,1992,Sedan,Yes,Petrol,2.0,,256000,6,Manual,Rear,4-5,Left wheel,Black,0
17386,45786577,10349,790,0.0346222266975464,2009,Coupe,Yes,Petrol,1.6,,147200,4,Automatic,Front,4-5,Left wheel,Grey,6
17387,45789920,6269,397,0.03802386466619676,2011,Sedan,Yes,Petrol,1.0,,50131,4,Automatic,Front,4-5,Left wheel,Silver,4
17388,45771730,5175,0,0.022985030040613568,1999,Coupe,No,Petrol,1.6,,260000,4,Manual,Front,2-3,Left wheel,Red,4
17389,43277982,8467,1413,0.0371058973584399,2011,Hatchback,No,Petrol,1.5,,133000,4,Automatic,Front,4-5,Right-hand drive,White,4
17390,45785069,12000,0,0.04618148558386198,1998,Microbus,No,Diesel,2.5,,220000,4,Manual,Rear,4-5,Left wheel,Carnelian red,2
17391,40680655,50,0,0.0371058973584399,2007,Sedan,Yes,Petrol,1.3,,10000,4,Variator,Front,4-5,Right-hand drive,Blue,4
17392,45667750,10663,0,0.02410052696942235,2006,Sedan,Yes,Petrol,1.8,,168000,4,Variator,Front,4-5,Left wheel,Blue,4
17393,45620882,1019,1172,0.03382885241499681,2011,Sedan,Yes,Diesel,3.5,,122067,6,Automatic,Front-Rear,4-5,Left wheel,White,12
17394,45804685,38725,770,0.10083888832947337,2016,Jeep,Yes,Diesel,1.7,,119979,4,Automatic,Front,4-5,Left wheel,Silver,4
17395,40164242,30,0,0.03832947336622697,2008,Hatchback,No,Hybrid,1.5,,100000,4,Variator,Front,4-5,Left wheel,White,8
17396,45772071,56136,1017,0.043979961735978255,2017,Sedan,Yes,Petrol,2.0,,50963,4,Automatic,Rear,4-5,Left wheel,Black,12
17397,45475689,8624,0,0.0371058973584399,2006,Hatchback,No,Petrol,1.3,,143000,1,Variator,Front,4-5,Right-hand drive,Yellow,0
17398,45813908,1098,1273,0.04954694055650656,2015,Jeep,Yes,Petrol,3.5,,110038,6,Automatic,Rear,4-5,Left wheel,Silver,12
17399,45663930,15837,784,0.06311932333098379,2017,Sedan,No,Petrol,1.5,Turbo,84782,4,Automatic,Front,4-5,Left wheel,White,8
17400,45549461,20385,781,0.05738596314570537,2012,Sedan,Yes,Petrol,2.5,,71000,5,Tiptronic,Front,4-5,Left wheel,Grey,6
17401,45781902,7840,0,0.02166136340751183,2005,Hatchback,No,Petrol,1.5,,136000,4,Automatic,Front,4-5,Right-hand drive,Brown,4
17402,45789785,6272,0,0.021792233074883365,2001,Universal,No,Petrol,2.0,,256000,4,Manual,Front,4-5,Left wheel,Black,4
17403,45709623,12544,0,0.021088846373309166,2001,Minivan,No,Petrol,3.4,,250000,6,Automatic,Front-Rear,4-5,Right-hand drive,White,2
17404,45791362,7900,0,0.02541033128587252,2003,Jeep,Yes,Petrol,3.5,,1000,6,Automatic,Front-Rear,4-5,Left wheel,Grey,6
17405,45766506,1646,765,0.06689312925855068,2015,Sedan,Yes,Petrol,2.0,,115750,4,Automatic,Front-Rear,4-5,Left wheel,Silver,12
17406,45809552,93079,1866,0.31230490383647164,2020,Pickup,Yes,Petrol,3.6,,3510,4,Automatic,Front,4-5,Left wheel,Grey,4
17407,45524995,549,1079,0.047144161380189974,2018,Jeep,Yes,Petrol,2.0,,46733,4,Automatic,Front,4-5,Left wheel,Silver,12
17408,45782716,24148,0,0.07721948108616118,2008,Jeep,No,Petrol,4.0,,127000,6,Automatic,Front-Rear,4-5,Left wheel,Black,8
17409,45806602,4234,333,0.0580663243043668,2014,Hatchback,Yes,Hybrid,2.0,,0,4,Automatic,Front,4-5,Left wheel,Black,12
17410,45787511,17249,687,0.03697257745107911,2010,Jeep,Yes,Petrol,1.6,,89000,4,Automatic,Front,5,Left wheel,White,0
17411,45761503,9722,0,0.02990108414728292,1999,Sedan,No,Petrol,1.8,,222000,4,Manual,Rear,4-5,Left wheel,Silver,4
17412,45776780,18189,0,0.04842533481019032,2011,Sedan,No,Petrol,2.4,,331680,4,Automatic,Front,4-5,Left wheel,Black,9
17413,45802145,10945,1024,0.10062276373644816,2010,Minivan,Yes,Diesel,2.5,,112219,4,Automatic,Front,4-5,Left wheel,Silver,4
17414,45813936,15994,2070,0.3072544893095694,2018,Hatchback,Yes,Petrol,4.0,,40110,8,Automatic,Front-Rear,4-5,Left wheel,White,12
17415,45771137,11604,1760,0.03738720504816568,2017,Sedan,Yes,Petrol,3.6,,240680,6,Automatic,Rear,4-5,Left wheel,Grey,12
17416,45486298,18189,0,0.03832947336622697,2011,Hatchback,Yes,Hybrid,1.8,,211200,4,Variator,Front,4-5,Left wheel,White,10
17417,45814714,7527,0,0.02749374014030141,2001,Jeep,No,Petrol,3.0,,111111,6,Automatic,Front,4-5,Left wheel,Black,2
17418,45800762,10976,584,0.053920484677608835,2014,Sedan,Yes,Petrol,1.8,,135445,4,Automatic,Front,4-5,Left wheel,Blue,0
17419,45813917,4077,765,0.05919420669284731,2015,Sedan,Yes,Petrol,2.0,,133048,4,Automatic,Rear,4-5,Left wheel,White,12
17420,45815230,470,2070,0.07721948108616118,2018,Jeep,Yes,Petrol,4.0,,58971,6,Automatic,Front-Rear,4-5,Left wheel,Silver,12
17421,41853514,32929,0,0.1104118417077837,2011,Sedan,Yes,Petrol,1.8,Turbo,170000,4,Tiptronic,Rear,4-5,Left wheel,Beige,12
17422,45774328,392,1327,0.0027808545631524185,2011,Pickup,Yes,Petrol,4.0,,326290,6,Automatic,Rear,4-5,Left wheel,White,12
17423,45812564,21326,0,0.03832947336622697,2012,Hatchback,Yes,Hybrid,1.8,,134000,4,Variator,Front,4-5,Left wheel,Silver,0
17424,45759960,6586,0,0.02199174302688551,1999,Sedan,No,Petrol,2.0,,125000,4,Automatic,Front,4-5,Left wheel,Grey,4
17425,45789922,13172,488,0.03802386466619676,2016,Sedan,Yes,Petrol,1.0,,36805,3,Automatic,Front,4-5,Left wheel,Black,4
17426,45809079,52034,1079,0.05947266136340751,2018,Jeep,Yes,Diesel,2.0,,19698,4,Automatic,Front,4-5,Left wheel,Black,4
17427,45785187,5959,0,0.0371058973584399,2005,Hatchback,No,Petrol,1.3,,201800,4,Automatic,Front,4-5,Right-hand drive,White,4
17428,44754818,11917,0,0.0314268452321015,2003,Sedan,Yes,Petrol,3.2,,212000,6,Automatic,Rear,2-3,Left wheel,Pink,8
17429,45678166,11290,0,0.049622394522203205,2009,Minivan,No,Petrol,2.3,,138720,4,Tiptronic,Front,4-5,Left wheel,Blue,4
17430,45784722,15677,761,0.03832947336622697,2010,Sedan,Yes,Hybrid,1.8,,153150,4,Automatic,Front,4-5,Left wheel,Silver,10
17431,45209599,12858,584,0.053920484677608835,2014,Sedan,No,Petrol,1.8,,114000,4,Tiptronic,Front,4-5,Left wheel,Carnelian red,10
17432,45416364,12858,639,0.04099003121538616,2014,Sedan,Yes,Petrol,2.0,,121600,4,Tiptronic,Front,4-5,Left wheel,Blue,10
17433,45782293,9095,0,0.030413184305038095,2005,Hatchback,Yes,Petrol,1.6,,144000,4,Tiptronic,Front,4-5,Right-hand drive,Black,10
17434,45797177,14454,530,0.053920484677608835,2013,Sedan,Yes,LPG,1.6,,223849,4,Automatic,Front,4-5,Left wheel,Silver,4
